city,date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,wind_max_kmh,humidity_pct,weather_code
Peshawar,2024-07-25,41.1,27.2,34.6,0.0,15.3,53,1
Peshawar,2024-07-26,41.2,28.2,35.1,0.0,16.0,55,0
Peshawar,2024-07-27,42.6,30.3,36.0,0.0,11.5,53,1
Peshawar,2024-07-28,35.4,27.0,30.6,3.9,21.5,76,61
Peshawar,2024-07-29,34.8,27.4,30.6,1.6,10.7,77,51
Peshawar,2024-07-30,31.8,26.2,28.8,13.4,10.8,83,63
Peshawar,2024-07-31,37.3,26.0,31.5,0.0,10.5,70,0
Peshawar,2024-08-01,33.8,26.8,29.9,5.5,14.5,77,61
Peshawar,2024-08-02,35.1,25.6,30.4,0.4,8.4,72,51
Peshawar,2024-08-03,33.8,25.5,29.0,48.1,15.8,81,65
Peshawar,2024-08-04,32.2,25.0,27.5,39.9,9.3,85,65
Peshawar,2024-08-05,33.9,25.4,29.5,6.2,7.3,82,63
Peshawar,2024-08-06,33.5,25.4,29.1,4.6,16.1,82,61
Peshawar,2024-08-07,32.3,24.6,27.7,10.0,14.2,83,63
Peshawar,2024-08-08,32.9,23.8,27.8,24.5,10.7,82,65
Peshawar,2024-08-09,33.3,24.1,28.9,2.0,11.4,80,55
Peshawar,2024-08-10,34.3,25.0,29.3,12.5,22.6,82,63
Peshawar,2024-08-11,32.1,24.0,27.4,5.3,12.3,83,61
Peshawar,2024-08-12,33.0,25.1,28.4,5.8,7.3,82,61
Peshawar,2024-08-13,34.8,25.6,30.2,0.2,7.2,76,51
Peshawar,2024-08-14,34.9,26.9,30.6,1.0,11.5,78,51
Peshawar,2024-08-15,30.0,25.1,27.3,17.5,18.1,86,65
Peshawar,2024-08-16,33.8,24.9,28.9,1.8,9.0,80,53
Peshawar,2024-08-17,31.1,24.5,26.5,56.0,10.9,88,65
Peshawar,2024-08-18,34.9,24.0,28.8,0.1,13.8,79,51
Peshawar,2024-08-19,33.0,25.1,28.9,2.4,12.8,81,53
Peshawar,2024-08-20,30.7,23.5,26.5,25.5,15.8,83,63
Peshawar,2024-08-21,31.8,23.9,27.3,19.1,8.3,77,65
Peshawar,2024-08-22,34.5,23.6,28.8,0.0,7.3,72,1
Peshawar,2024-08-23,34.7,24.5,29.2,0.0,14.0,71,0
Peshawar,2024-08-24,34.7,25.0,29.6,0.1,11.2,71,51
Peshawar,2024-08-25,33.6,24.0,29.1,5.9,16.2,75,63
Peshawar,2024-08-26,34.0,24.5,29.2,0.0,9.7,74,3
Peshawar,2024-08-27,31.4,23.9,26.9,8.9,11.4,78,63
Peshawar,2024-08-28,31.7,23.2,26.4,0.2,14.5,79,51
Peshawar,2024-08-29,30.5,22.9,26.7,3.2,13.3,77,61
Peshawar,2024-08-30,27.0,23.1,24.8,29.6,8.8,87,63
Peshawar,2024-08-31,35.0,22.7,28.2,0.0,11.0,69,2
Peshawar,2024-09-01,34.8,24.2,29.2,0.0,7.0,72,2
Peshawar,2024-09-02,30.9,24.2,27.4,23.4,13.1,82,65
Peshawar,2024-09-03,30.8,22.9,26.2,21.8,10.4,81,65
Peshawar,2024-09-04,33.5,24.0,28.1,0.0,8.9,75,0
Peshawar,2024-09-05,33.0,23.5,28.0,0.6,8.0,78,51
Peshawar,2024-09-06,31.1,22.6,26.7,11.0,15.1,81,63
Peshawar,2024-09-07,32.2,22.1,26.8,5.4,8.3,80,61
Peshawar,2024-09-08,33.5,22.8,27.8,3.1,8.2,77,61
Peshawar,2024-09-09,34.2,23.5,28.6,0.0,6.1,74,1
Peshawar,2024-09-10,33.5,24.1,28.0,0.9,11.2,73,53
Peshawar,2024-09-11,34.0,23.5,28.4,2.3,16.7,69,61
Peshawar,2024-09-12,35.8,24.1,29.3,0.0,11.3,65,0
Peshawar,2024-09-13,34.0,24.5,28.8,0.0,11.9,67,1
Peshawar,2024-09-14,30.4,21.6,25.1,16.3,30.1,76,63
Peshawar,2024-09-15,33.7,20.5,26.8,2.4,13.5,64,61
Peshawar,2024-09-16,34.0,21.0,27.5,0.0,7.4,66,2
Peshawar,2024-09-17,34.8,22.9,28.3,0.0,10.4,57,2
Peshawar,2024-09-18,34.8,23.0,27.9,0.0,7.7,55,2
Peshawar,2024-09-19,35.9,22.8,28.4,0.0,8.6,59,0
Peshawar,2024-09-20,35.8,21.8,28.5,0.0,7.9,56,0
Peshawar,2024-09-21,34.9,22.0,28.4,0.0,10.5,67,0
Peshawar,2024-09-22,35.4,23.9,29.4,0.0,15.0,68,0
Peshawar,2024-09-23,35.9,25.1,30.3,0.0,13.1,66,0
Peshawar,2024-09-24,36.5,25.9,30.7,0.0,11.1,67,0
Peshawar,2024-09-25,36.4,25.6,30.7,0.0,13.6,66,0
Peshawar,2024-09-26,34.2,25.4,28.8,2.1,16.6,71,53
Peshawar,2024-09-27,27.9,21.2,24.3,16.6,11.5,79,63
Peshawar,2024-09-28,30.8,21.2,26.2,0.0,11.5,67,1
Peshawar,2024-09-29,33.3,22.1,27.5,0.0,8.6,61,1
Peshawar,2024-09-30,35.2,23.0,27.8,0.0,7.3,59,1
Peshawar,2024-10-01,34.9,21.5,27.0,0.0,11.2,61,0
Peshawar,2024-10-02,35.2,21.3,27.4,0.0,10.3,59,0
Peshawar,2024-10-03,35.2,21.0,27.3,0.0,9.7,55,0
Peshawar,2024-10-04,34.0,21.2,27.2,0.0,14.7,66,2
Peshawar,2024-10-05,31.8,22.0,25.5,7.0,12.6,74,63
Peshawar,2024-10-06,32.0,20.5,25.6,0.0,8.3,62,2
Peshawar,2024-10-07,33.3,21.0,25.5,1.8,22.3,54,53
Peshawar,2024-10-08,29.2,19.1,23.3,1.8,14.2,60,55
Peshawar,2024-10-09,31.5,17.7,24.2,0.1,12.5,47,51
Peshawar,2024-10-10,32.0,17.5,24.6,0.0,7.3,46,1
Peshawar,2024-10-11,33.5,18.2,24.7,0.0,11.1,48,0
Peshawar,2024-10-12,32.3,18.6,24.1,0.0,9.3,58,0
Peshawar,2024-10-13,32.0,17.8,24.6,0.0,10.9,62,1
Peshawar,2024-10-14,31.0,18.5,24.7,0.1,8.4,62,51
Peshawar,2024-10-15,32.4,19.4,25.0,0.0,7.5,52,0
Peshawar,2024-10-16,32.2,17.6,24.7,0.0,10.3,57,1
Peshawar,2024-10-17,31.9,19.2,24.7,0.0,7.2,56,0
Peshawar,2024-10-18,32.5,18.2,24.7,0.0,8.4,53,1
Peshawar,2024-10-19,32.7,18.9,24.5,0.0,10.0,55,0
Peshawar,2024-10-20,30.8,18.1,24.0,0.0,9.6,66,1
Peshawar,2024-10-21,31.2,19.3,24.8,0.0,9.1,63,0
Peshawar,2024-10-22,28.8,18.5,23.4,1.8,11.2,72,55
Peshawar,2024-10-23,28.2,18.1,22.8,0.1,9.4,67,51
Peshawar,2024-10-24,30.5,16.9,23.7,4.2,14.7,58,63
Peshawar,2024-10-25,31.7,15.5,24.1,0.0,8.4,46,1
Peshawar,2024-10-26,33.5,16.9,24.0,0.0,7.4,47,0
Peshawar,2024-10-27,31.7,18.5,23.9,0.0,7.5,55,3
Peshawar,2024-10-28,28.1,18.1,22.9,6.1,22.2,66,63
Peshawar,2024-10-29,25.6,17.8,21.3,0.5,9.6,78,53
Peshawar,2024-10-30,29.2,17.2,22.4,0.0,9.9,64,1
Peshawar,2024-10-31,31.1,14.4,22.4,0.0,12.7,49,0
Peshawar,2024-11-01,30.7,13.8,21.3,0.0,7.2,50,3
Peshawar,2024-11-02,29.1,16.1,21.0,0.0,8.0,68,3
Peshawar,2024-11-03,28.9,16.5,21.2,0.0,8.3,67,1
Peshawar,2024-11-04,29.5,15.1,21.4,0.0,7.9,63,1
Peshawar,2024-11-05,28.4,15.8,21.5,0.0,7.1,68,3
Peshawar,2024-11-06,30.2,18.8,22.9,0.0,8.1,66,3
Peshawar,2024-11-07,28.6,16.5,22.0,0.0,7.8,73,3
Peshawar,2024-11-08,29.1,17.6,22.3,0.0,7.2,73,3
Peshawar,2024-11-09,29.0,17.5,22.1,0.0,9.0,70,1
Peshawar,2024-11-10,27.6,17.8,21.4,0.0,10.9,74,1
Peshawar,2024-11-11,23.1,15.8,18.5,10.8,10.1,82,63
Peshawar,2024-11-12,26.2,13.2,18.7,0.0,9.3,72,2
Peshawar,2024-11-13,24.3,11.8,17.4,0.0,4.1,74,3
Peshawar,2024-11-14,22.0,12.4,16.9,0.0,8.8,73,3
Peshawar,2024-11-15,20.4,13.0,16.3,0.6,9.3,79,51
Peshawar,2024-11-16,22.5,12.3,16.1,0.0,3.4,80,3
Peshawar,2024-11-17,23.5,9.4,15.4,0.0,6.1,72,0
Peshawar,2024-11-18,22.7,8.6,14.8,0.0,4.8,64,3
Peshawar,2024-11-19,22.0,8.3,14.5,0.0,2.4,65,1
Peshawar,2024-11-20,22.0,8.4,14.5,0.0,2.7,65,0
Peshawar,2024-11-21,22.5,9.8,15.2,0.0,3.3,70,0
Peshawar,2024-11-22,22.0,10.3,15.1,0.0,3.8,70,2
Peshawar,2024-11-23,20.3,10.0,15.2,0.0,4.2,76,3
Peshawar,2024-11-24,21.2,11.1,15.2,0.0,9.9,78,0
Peshawar,2024-11-25,22.1,8.3,14.2,0.0,5.0,71,1
Peshawar,2024-11-26,21.5,7.5,13.8,0.0,3.5,64,0
Peshawar,2024-11-27,21.4,6.6,13.6,0.0,4.2,64,0
Peshawar,2024-11-28,21.0,7.6,13.7,0.0,3.8,68,3
Peshawar,2024-11-29,16.9,10.1,13.1,0.0,7.1,68,3
Peshawar,2024-11-30,21.2,8.1,13.5,0.0,5.6,68,0
Peshawar,2024-12-01,21.6,6.8,13.5,0.0,10.7,66,1
Peshawar,2024-12-02,19.5,7.9,12.8,0.3,11.3,72,51
Peshawar,2024-12-03,21.9,7.6,13.2,0.0,5.6,63,1
Peshawar,2024-12-04,22.1,5.7,11.8,0.0,7.1,55,0
Peshawar,2024-12-05,19.5,4.8,11.4,0.0,3.3,48,0
Peshawar,2024-12-06,19.1,4.2,11.0,0.0,7.0,50,3
Peshawar,2024-12-07,17.9,3.3,10.3,0.0,2.5,54,3
Peshawar,2024-12-08,19.0,5.7,10.9,0.0,12.2,52,3
Peshawar,2024-12-09,17.1,4.7,9.3,0.0,6.3,41,0
Peshawar,2024-12-10,16.6,3.8,9.1,0.0,4.7,58,3
Peshawar,2024-12-11,16.6,2.2,8.8,0.0,5.1,55,2
Peshawar,2024-12-12,16.5,3.0,9.0,0.0,5.0,56,1
Peshawar,2024-12-13,19.0,2.0,9.3,0.0,9.0,54,2
Peshawar,2024-12-14,18.7,3.3,9.5,0.0,5.1,48,3
Peshawar,2024-12-15,17.7,2.7,9.2,0.0,3.6,58,3
Peshawar,2024-12-16,18.1,1.8,9.5,0.0,3.3,58,3
Peshawar,2024-12-17,17.6,3.7,9.5,0.0,3.7,56,3
Peshawar,2024-12-18,16.0,4.8,9.4,0.0,3.6,58,3
Peshawar,2024-12-19,16.6,1.5,8.0,0.0,5.1,55,0
Peshawar,2024-12-20,16.6,2.1,8.6,0.0,4.2,54,0
Peshawar,2024-12-21,15.9,0.8,7.8,0.0,3.4,56,3
Peshawar,2024-12-22,15.6,3.0,9.0,0.0,4.3,59,3
Peshawar,2024-12-23,16.1,4.3,9.7,0.0,5.7,63,3
Peshawar,2024-12-24,16.8,3.9,9.2,0.0,2.1,68,0
Peshawar,2024-12-25,16.5,2.1,8.5,0.0,3.4,55,3
Peshawar,2024-12-26,17.8,1.5,8.3,0.0,3.8,55,0
Peshawar,2024-12-27,15.3,2.5,8.2,0.0,10.5,62,3
Peshawar,2024-12-28,15.6,2.5,8.2,0.0,4.4,77,0
Peshawar,2024-12-29,17.2,2.0,9.0,0.0,3.6,74,3
Peshawar,2024-12-30,17.2,2.5,8.8,0.0,3.7,67,3
Peshawar,2024-12-31,17.2,4.2,9.3,0.0,6.1,72,3
Peshawar,2025-01-01,14.6,5.3,9.4,0.1,5.5,70,51
Peshawar,2025-01-02,17.8,6.5,10.8,0.1,12.1,65,51
Peshawar,2025-01-03,18.8,5.8,11.2,0.4,4.6,76,51
Peshawar,2025-01-04,14.4,6.6,9.7,1.1,6.9,82,51
Peshawar,2025-01-05,17.1,4.2,9.5,0.0,11.4,62,0
Peshawar,2025-01-06,17.0,3.4,9.2,0.0,9.6,40,0
Peshawar,2025-01-07,17.7,1.1,8.5,0.0,5.7,41,0
Peshawar,2025-01-08,19.9,3.6,10.3,0.0,8.8,45,2
Peshawar,2025-01-09,18.0,3.8,9.6,0.0,4.3,43,0
Peshawar,2025-01-10,20.1,1.3,9.4,0.0,4.2,43,2
Peshawar,2025-01-11,15.5,3.7,8.6,0.0,6.0,52,3
Peshawar,2025-01-12,16.5,1.6,8.8,0.0,5.2,64,0
Peshawar,2025-01-13,17.9,0.8,8.6,0.0,3.6,60,3
Peshawar,2025-01-14,15.2,2.3,8.5,0.0,4.6,46,3
Peshawar,2025-01-15,18.6,2.0,9.8,0.0,3.8,45,3
Peshawar,2025-01-16,17.1,4.2,9.8,0.0,8.9,55,3
Peshawar,2025-01-17,18.0,4.0,10.6,0.0,12.8,64,3
Peshawar,2025-01-18,18.9,6.8,12.0,0.0,7.4,53,3
Peshawar,2025-01-19,15.2,8.5,11.2,0.1,15.7,59,51
Peshawar,2025-01-20,16.9,5.2,10.2,0.7,10.5,63,53
Peshawar,2025-01-21,19.6,3.8,10.8,0.0,10.7,61,0
Peshawar,2025-01-22,20.3,3.3,11.3,0.0,14.8,41,0
Peshawar,2025-01-23,20.8,6.8,12.9,0.0,16.8,26,0
Peshawar,2025-01-24,22.2,6.2,11.9,0.0,8.4,25,0
Peshawar,2025-01-25,22.1,2.7,10.8,0.0,3.8,31,0
Peshawar,2025-01-26,21.5,1.3,10.1,0.0,3.2,42,0
Peshawar,2025-01-27,21.1,3.2,11.4,0.0,3.2,49,0
Peshawar,2025-01-28,20.6,2.8,12.0,0.0,4.7,47,3
Peshawar,2025-01-29,19.0,9.1,13.0,0.2,13.0,63,51
Peshawar,2025-01-30,19.8,5.2,11.4,0.0,7.7,59,0
Peshawar,2025-01-31,20.2,4.0,11.6,0.0,13.3,42,0
Peshawar,2025-02-01,20.0,5.9,11.7,0.0,6.6,45,3
Peshawar,2025-02-02,21.7,3.3,11.6,0.0,7.6,44,1
Peshawar,2025-02-03,20.6,5.1,11.4,0.0,6.4,44,1
Peshawar,2025-02-04,18.4,6.8,11.7,0.0,16.4,54,1
Peshawar,2025-02-05,19.4,4.0,11.4,0.0,7.7,45,2
Peshawar,2025-02-06,19.9,4.4,11.8,0.0,9.5,41,3
Peshawar,2025-02-07,22.1,3.3,11.8,0.0,8.3,34,3
Peshawar,2025-02-08,24.2,5.6,13.6,0.0,6.6,37,3
Peshawar,2025-02-09,24.2,6.9,15.5,0.0,7.6,42,3
Peshawar,2025-02-10,18.5,10.2,14.7,0.3,14.8,49,51
Peshawar,2025-02-11,19.0,8.1,13.0,0.0,8.5,68,3
Peshawar,2025-02-12,21.3,6.3,13.1,0.0,6.2,61,1
Peshawar,2025-02-13,21.6,3.4,12.0,0.0,8.9,41,3
Peshawar,2025-02-14,22.3,6.2,13.5,0.0,3.7,43,3
Peshawar,2025-02-15,24.4,6.8,15.3,0.0,6.5,42,3
Peshawar,2025-02-16,20.9,8.7,14.3,0.0,6.5,58,2
Peshawar,2025-02-17,23.0,8.6,14.8,0.0,7.6,52,0
Peshawar,2025-02-18,23.4,7.3,15.6,0.0,17.8,38,3
Peshawar,2025-02-19,23.5,9.2,16.0,2.0,17.0,41,61
Peshawar,2025-02-20,16.0,9.3,12.5,8.1,14.0,73,63
Peshawar,2025-02-21,20.0,6.6,12.7,0.0,5.0,72,3
Peshawar,2025-02-22,23.4,8.4,14.5,0.0,12.7,56,3
Peshawar,2025-02-23,23.0,5.7,14.3,0.0,7.3,53,3
Peshawar,2025-02-24,25.0,8.6,16.4,0.5,11.1,55,53
Peshawar,2025-02-25,15.6,12.3,13.8,27.1,12.5,86,63
Peshawar,2025-02-26,15.8,11.6,13.3,7.0,10.1,86,61
Peshawar,2025-02-27,16.1,10.8,13.1,0.2,9.5,85,51
Peshawar,2025-02-28,18.5,9.9,13.7,2.2,10.5,78,55
Peshawar,2025-03-01,19.5,8.2,13.2,0.3,4.3,75,51
Peshawar,2025-03-02,21.3,5.6,13.3,7.3,9.4,65,63
Peshawar,2025-03-03,13.3,8.6,11.4,4.5,10.2,85,55
Peshawar,2025-03-04,18.6,6.8,11.4,0.0,12.8,76,3
Peshawar,2025-03-05,23.8,3.0,12.7,0.0,9.9,52,3
Peshawar,2025-03-06,23.5,4.8,13.9,0.0,9.6,52,2
Peshawar,2025-03-07,25.5,8.8,16.7,0.0,8.0,53,3
Peshawar,2025-03-08,29.6,11.6,20.0,0.0,14.5,32,3
Peshawar,2025-03-09,27.1,10.6,18.9,0.0,8.9,50,3
Peshawar,2025-03-10,21.1,14.9,17.6,3.0,10.2,67,55
Peshawar,2025-03-11,26.6,11.4,18.6,3.4,14.5,64,61
Peshawar,2025-03-12,25.5,14.1,19.2,0.5,8.7,66,53
Peshawar,2025-03-13,25.2,12.9,18.8,1.2,11.8,62,55
Peshawar,2025-03-14,23.6,13.1,17.7,0.5,10.7,66,51
Peshawar,2025-03-15,23.8,11.5,17.6,0.0,11.2,66,3
Peshawar,2025-03-16,27.2,11.6,19.3,0.0,10.1,54,3
Peshawar,2025-03-17,28.0,12.3,20.0,0.0,8.7,46,2
Peshawar,2025-03-18,29.4,13.6,21.1,0.0,6.9,41,1
Peshawar,2025-03-19,28.4,14.6,21.2,0.0,10.1,40,3
Peshawar,2025-03-20,29.7,13.4,21.3,0.0,10.0,42,0
Peshawar,2025-03-21,32.0,13.9,22.2,0.0,12.8,33,0
Peshawar,2025-03-22,32.8,12.6,22.9,0.0,6.4,28,3
Peshawar,2025-03-23,32.6,14.4,23.0,0.0,10.6,40,3
Peshawar,2025-03-24,31.0,15.6,23.3,0.0,9.9,46,3
Peshawar,2025-03-25,30.1,18.3,22.5,4.4,15.6,48,63
Peshawar,2025-03-26,23.1,15.1,18.5,7.8,13.3,75,61
Peshawar,2025-03-27,24.1,12.4,18.0,11.1,19.5,70,63
Peshawar,2025-03-28,21.9,10.6,16.0,1.1,17.0,58,55
Peshawar,2025-03-29,26.9,8.2,17.4,0.0,18.2,41,0
Peshawar,2025-03-30,30.9,9.0,19.3,0.0,16.1,38,0
Peshawar,2025-03-31,30.6,11.5,20.8,0.0,14.9,27,0
Peshawar,2025-04-01,32.4,10.4,21.4,0.0,14.8,24,0
Peshawar,2025-04-02,32.1,11.2,22.1,0.0,9.1,29,3
Peshawar,2025-04-03,24.8,15.9,20.3,1.8,17.3,45,53
Peshawar,2025-04-04,31.0,13.6,22.0,0.0,11.9,40,3
Peshawar,2025-04-05,34.8,13.6,23.8,0.0,11.5,43,3
Peshawar,2025-04-06,37.6,17.6,27.0,0.0,12.5,47,3
Peshawar,2025-04-07,37.3,20.5,28.7,0.0,10.4,45,3
Peshawar,2025-04-08,30.2,21.0,26.5,0.1,16.9,50,51
Peshawar,2025-04-09,34.7,21.3,28.0,0.0,13.4,43,3
Peshawar,2025-04-10,34.2,20.6,27.3,0.0,25.2,38,3
Peshawar,2025-04-11,31.2,19.8,25.5,0.0,15.0,40,2
Peshawar,2025-04-12,34.5,17.9,26.2,0.0,8.9,41,1
Peshawar,2025-04-13,35.5,19.9,27.7,0.0,9.8,39,0
Peshawar,2025-04-14,38.3,21.0,29.9,0.0,10.5,37,0
Peshawar,2025-04-15,39.2,20.7,30.0,0.0,12.5,31,0
Peshawar,2025-04-16,35.2,21.5,28.0,0.2,18.2,47,51
Peshawar,2025-04-17,35.0,21.3,28.2,0.3,10.1,49,51
Peshawar,2025-04-18,31.3,20.5,26.7,2.4,19.2,47,61
Peshawar,2025-04-19,25.4,18.5,21.9,8.1,14.3,66,63
Peshawar,2025-04-20,30.5,17.5,23.8,0.2,19.5,49,51
Peshawar,2025-04-21,34.2,16.7,25.7,0.0,17.9,35,3
Peshawar,2025-04-22,35.3,17.7,26.7,0.0,12.6,26,2
Peshawar,2025-04-23,35.9,17.8,27.2,0.0,8.4,27,3
Peshawar,2025-04-24,36.5,19.2,27.7,0.0,12.7,27,3
Peshawar,2025-04-25,36.2,18.8,27.7,0.0,10.7,25,3
Peshawar,2025-04-26,36.1,22.1,29.1,0.0,14.4,21,3
Peshawar,2025-04-27,39.2,20.2,30.1,0.0,10.8,21,0
Peshawar,2025-04-28,41.9,19.6,31.6,0.0,9.7,16,0
Peshawar,2025-04-29,40.4,20.8,31.5,0.0,11.7,24,3
Peshawar,2025-04-30,39.2,22.8,31.0,0.0,10.1,35,3
Peshawar,2025-05-01,36.7,23.6,29.8,0.2,16.7,41,51
Peshawar,2025-05-02,36.3,22.6,28.3,0.5,15.8,51,53
Peshawar,2025-05-03,31.5,21.9,26.8,1.2,21.6,55,51
Peshawar,2025-05-04,31.7,22.6,26.6,2.0,18.1,56,61
Peshawar,2025-05-05,34.2,21.1,27.5,0.2,12.9,54,51
Peshawar,2025-05-06,35.9,21.0,28.7,0.0,8.7,48,2
Peshawar,2025-05-07,35.8,21.8,29.3,0.7,11.0,47,53
Peshawar,2025-05-08,31.4,23.3,27.2,3.2,12.6,59,63
Peshawar,2025-05-09,30.7,22.4,25.6,3.4,10.8,69,63
Peshawar,2025-05-10,35.0,20.5,28.2,0.0,10.8,51,3
Peshawar,2025-05-11,35.8,21.8,28.6,0.2,12.3,44,51
Peshawar,2025-05-12,33.2,20.9,27.4,1.7,12.5,50,61
Peshawar,2025-05-13,38.0,21.2,29.8,0.0,10.2,35,1
Peshawar,2025-05-14,40.1,23.0,31.4,0.0,11.3,31,3
Peshawar,2025-05-15,42.3,23.0,32.8,0.0,11.1,29,0
Peshawar,2025-05-16,42.8,24.4,33.9,0.0,13.8,26,0
Peshawar,2025-05-17,43.2,24.5,33.9,0.0,11.4,26,0
Peshawar,2025-05-18,44.0,25.2,35.1,0.0,13.1,25,3
Peshawar,2025-05-19,42.2,27.4,34.6,0.0,10.6,25,2
Peshawar,2025-05-20,43.4,25.8,35.0,0.0,13.6,27,0
Peshawar,2025-05-21,45.1,25.6,36.2,0.0,18.2,19,0
Peshawar,2025-05-22,44.8,26.5,35.8,0.0,13.4,22,0
Peshawar,2025-05-23,42.5,27.2,34.5,0.0,16.3,32,3
Peshawar,2025-05-24,37.2,26.9,31.8,0.0,18.9,43,3
Peshawar,2025-05-25,37.8,23.9,30.7,0.0,11.1,45,2
Peshawar,2025-05-26,39.8,24.7,32.8,0.0,10.7,39,3
Peshawar,2025-05-27,36.6,26.6,30.5,0.5,20.0,50,51
Peshawar,2025-05-28,40.0,24.1,31.8,0.0,8.8,44,3
Peshawar,2025-05-29,37.0,23.9,30.1,2.8,30.2,44,61
Peshawar,2025-05-30,34.7,21.0,28.5,2.2,16.1,44,53
Peshawar,2025-05-31,32.2,21.1,27.1,0.4,12.8,49,51
Peshawar,2025-06-01,36.4,19.1,28.1,0.0,13.2,40,0
Peshawar,2025-06-02,37.2,19.5,29.5,0.0,14.4,30,1
Peshawar,2025-06-03,35.5,22.0,28.7,0.0,14.1,38,1
Peshawar,2025-06-04,35.3,21.8,28.4,0.0,12.1,42,1
Peshawar,2025-06-05,37.5,22.1,30.0,0.0,12.6,43,1
Peshawar,2025-06-06,40.0,25.0,32.3,0.0,14.9,42,2
Peshawar,2025-06-07,42.3,26.1,34.6,0.0,11.7,37,2
Peshawar,2025-06-08,43.3,26.3,35.0,0.0,11.0,28,2
Peshawar,2025-06-09,44.2,27.3,35.8,0.0,11.5,30,1
Peshawar,2025-06-10,45.7,27.5,37.0,0.0,10.4,26,1
Peshawar,2025-06-11,46.0,27.4,37.2,0.0,10.1,25,1
Peshawar,2025-06-12,46.1,27.5,36.9,0.0,16.2,25,3
Peshawar,2025-06-13,43.5,29.5,36.3,0.0,23.0,24,3
Peshawar,2025-06-14,40.9,29.1,35.2,0.0,14.2,26,3
Peshawar,2025-06-15,42.8,28.2,36.1,0.0,11.7,21,3
Peshawar,2025-06-16,41.1,28.8,34.5,0.0,13.4,32,3
Peshawar,2025-06-17,41.8,28.1,35.2,0.0,11.8,31,2
Peshawar,2025-06-18,43.2,28.4,35.1,0.0,14.8,40,0
Peshawar,2025-06-19,44.2,29.1,36.8,0.0,11.4,36,0
Peshawar,2025-06-20,44.8,30.7,37.8,0.0,10.3,36,1
Peshawar,2025-06-21,41.2,28.5,35.4,0.0,23.9,49,2
Peshawar,2025-06-22,39.1,27.2,32.7,0.1,11.3,58,51
Peshawar,2025-06-23,41.1,27.5,34.8,0.7,12.2,54,53
Peshawar,2025-06-24,43.5,30.2,36.3,0.0,14.0,52,1
Peshawar,2025-06-25,33.9,25.9,30.8,7.4,18.4,72,63
Peshawar,2025-06-26,30.2,24.7,27.7,18.5,13.4,85,63
Peshawar,2025-06-27,33.4,24.4,28.8,10.0,10.0,80,63
Peshawar,2025-06-28,34.5,24.5,29.4,23.5,11.3,79,63
Peshawar,2025-06-29,35.7,24.0,29.9,14.9,17.7,76,63
Peshawar,2025-06-30,35.5,24.6,29.9,1.9,15.9,71,53
Peshawar,2025-07-01,35.8,24.6,30.0,2.6,16.3,74,53
Peshawar,2025-07-02,31.6,24.9,27.7,3.4,10.5,85,53
Peshawar,2025-07-03,34.9,25.5,30.2,2.3,9.3,79,61
Peshawar,2025-07-04,35.8,27.5,31.2,0.6,10.9,75,51
Peshawar,2025-07-05,35.1,26.2,30.9,11.6,17.2,79,65
Peshawar,2025-07-06,33.0,26.2,29.2,12.2,24.1,83,65
Peshawar,2025-07-07,31.9,26.5,29.0,13.2,11.4,85,63
Peshawar,2025-07-08,32.6,24.5,28.6,8.7,17.2,83,63
Peshawar,2025-07-09,32.7,23.7,27.6,14.3,16.2,83,63
Peshawar,2025-07-10,29.0,23.7,25.9,13.2,12.8,88,63
Peshawar,2025-07-11,32.1,22.0,26.8,5.5,14.2,81,61
Peshawar,2025-07-12,34.0,22.5,28.5,2.5,9.2,78,61
Peshawar,2025-07-13,34.2,25.3,29.0,0.9,9.6,75,53
Peshawar,2025-07-14,32.3,23.9,27.6,15.4,16.7,79,65
Peshawar,2025-07-15,30.8,24.9,27.4,0.7,8.3,83,51
Peshawar,2025-07-16,29.6,24.2,26.5,3.5,9.3,83,55
Peshawar,2025-07-17,30.8,24.1,27.1,18.3,12.4,82,65
Peshawar,2025-07-18,33.5,23.6,28.7,0.1,7.9,79,51
Peshawar,2025-07-19,35.7,25.8,30.7,0.0,7.7,74,3
Peshawar,2025-07-20,35.9,26.0,31.4,0.0,10.4,76,1
Peshawar,2025-07-21,35.0,27.0,29.8,5.1,17.2,79,63
Peshawar,2025-07-22,31.9,26.0,28.3,2.5,13.7,82,53
Peshawar,2025-07-23,32.0,24.0,27.2,4.6,10.7,83,61
Peshawar,2025-07-24,33.4,24.4,28.7,2.7,6.0,78,61
Peshawar,2025-07-25,35.1,25.0,30.2,0.0,10.2,72,1
Peshawar,2025-07-26,36.3,26.6,31.4,0.0,9.0,70,1
Peshawar,2025-07-27,37.2,27.2,32.1,0.0,9.6,68,1
Peshawar,2025-07-28,37.2,28.2,32.3,0.0,12.6,72,1
Peshawar,2025-07-29,37.2,25.8,31.4,0.4,25.4,71,51
Peshawar,2025-07-30,32.8,23.8,27.9,9.3,18.1,80,63
Peshawar,2025-07-31,33.5,23.3,28.5,14.1,13.6,79,63
Peshawar,2025-08-01,32.3,23.4,27.9,8.9,19.9,82,61
Peshawar,2025-08-02,33.2,22.9,28.2,0.3,12.0,79,51
Peshawar,2025-08-03,34.0,25.3,29.5,1.7,11.3,79,53
Peshawar,2025-08-04,34.7,25.5,30.1,0.7,12.9,77,51
